AdjRatioFeature	AdvRatioFeature	ArtRatioFeature	CardRatioFeature	ConjRatioFeature	EndingAble	EndingAl	EndingFul	EndingIble	EndingIc	EndingIve	EndingLess	EndingLy	EndingOus	NRatioFeature	NrofChars	NrofSentences	NrofTokens	NrofTokensPerSentence	ORatioFeature	PpRatioFeature	PrRatioFeature	PronounRatioHe	PronounRatioI	PronounRatioIt	PronounRatioShe	PronounRatioThey	PronounRatioUs	PronounRatioWe	PronounRatioYou	PuncRatioFeature	QuestionRatio	TokLenRatio	TypeTokenRatio	VRatioFeature	avgNumCharsSent	avgNumCharsToken	nrOfCommas	standardDevCharsPerSentence	standardDevCharsPerToken	standardDevTokensPerSentence	outcome
0.111111	0.072222	0.097222	0.005556	0.041667	1232	5.0	10.0	2.5	0.0	0.0	2.5	0.0	19.230769	0.0	0.266667	2077.0	1.0	360.0	360.0	0.0	0.172222	0.052778	0.0	0.157895	0.105263	0.0	0.368421	0.0	0.0	0.0	0.0	0.0	1.0	0.45	0.180556	2077.0	4.777778	0.0	0.0	2.500123	0.0	10
0.089744	0.057692	0.08547	0.002137	0.040598	1233	4.761905	16.666667	7.142857	0.0	0.0	11.904762	2.380952	18.518519	0.0	0.222222	2582.0	1.0	468.0	468.0	0.0	0.185897	0.096154	0.0	0.155556	0.111111	0.0	0.044444	0.0	0.022222	0.311111	0.0	0.0	1.0	0.410256	0.220085	2582.0	4.527778	0.0	0.0	2.226798	0.0	9
0.063679	0.070755	0.106132	0.0	0.028302	1234	0.0	0.0	14.814815	0.0	0.0	3.703704	0.0	3.333333	3.703704	0.216981	2167.0	1.0	424.0	424.0	0.0	0.167453	0.101415	0.0	0.232558	0.069767	0.0	0.046512	0.0	0.0	0.348837	0.0	0.0	1.0	0.408019	0.245283	2167.0	4.127358	0.0	0.0	2.268073	0.0	8
0.081081	0.039039	0.123123	0.006006	0.03003	1236	0.0	3.703704	3.703704	3.703704	0.0	0.0	0.0	15.384615	0.0	0.282282	1829.0	1.0	333.0	333.0	0.0	0.165165	0.066066	0.045455	0.045455	0.181818	0.0	0.090909	0.0	0.0	0.227273	0.0	0.0	1.0	0.471471	0.207207	1829.0	4.495495	0.0	0.0	2.620801	0.0	10
0.065764	0.085106	0.079304	0.003868	0.044487	1237	2.941176	0.0	0.0	2.941176	2.941176	5.882353	2.941176	13.636364	0.0	0.259188	2842.0	1.0	517.0	517.0	0.001934	0.15087	0.096712	0.0	0.12	0.12	0.0	0.14	0.04	0.02	0.12	0.001934	0.0	1.0	0.417795	0.210832	2842.0	4.513566	0.0	0.0	2.306422	0.0	11
0.0875	0.08125	0.084375	0.00625	0.034375	1238	0.0	7.142857	0.0	3.571429	0.0	10.714286	7.142857	19.230769	0.0	0.2125	1779.0	1.0	320.0	320.0	0.0	0.159375	0.1125	0.027778	0.055556	0.138889	0.0	0.027778	0.083333	0.0	0.166667	0.0	0.0	1.0	0.496875	0.221875	1779.0	4.571875	0.0	0.0	2.373254	0.0	10
0.072243	0.058935	0.087452	0.001901	0.045627	1239	2.631579	2.631579	0.0	0.0	2.631579	0.0	5.263158	16.129032	0.0	0.226236	2707.0	1.0	526.0	526.0	0.001901	0.184411	0.098859	0.096154	0.173077	0.038462	0.0	0.115385	0.0	0.076923	0.076923	0.001901	0.0	1.0	0.448669	0.220532	2707.0	4.158095	0.0	0.0	2.161956	0.0	11
0.050725	0.062802	0.086957	0.007246	0.036232	123	0.0	23.809524	0.0	0.0	0.0	4.761905	0.0	23.076923	0.0	0.243961	2219.0	1.0	414.0	414.0	0.0	0.169082	0.10628	0.0	0.0	0.159091	0.0	0.068182	0.045455	0.0	0.454545	0.0	0.0	1.0	0.442029	0.236715	2219.0	4.369565	0.0	0.0	2.289683	0.0	10
0.075	0.115909	0.065909	0.006818	0.079545	1240	0.0	9.090909	0.0	0.0	3.030303	0.0	0.0	5.882353	0.0	0.211364	2291.0	1.0	440.0	440.0	0.0	0.143182	0.077273	0.029412	0.235294	0.088235	0.058824	0.0	0.029412	0.058824	0.176471	0.0	0.0	1.0	0.463636	0.225	2291.0	4.215909	0.0	0.0	2.105452	0.0	10
0.071225	0.096866	0.108262	0.005698	0.034188	1241	0.0	8.0	4.0	0.0	0.0	4.0	0.0	17.647059	0.0	0.19943	1760.0	1.0	351.0	351.0	0.0	0.156695	0.122507	0.0	0.139535	0.139535	0.0	0.023256	0.0	0.0	0.465116	0.0	0.0	1.0	0.470085	0.202279	1760.0	4.025641	0.0	0.0	2.042824	0.0	9
0.060377	0.079245	0.113208	0.003774	0.041509	1242	6.25	0.0	6.25	0.0	0.0	0.0	0.0	4.761905	6.25	0.233962	1385.0	1.0	265.0	265.0	0.0	0.116981	0.113208	0.033333	0.1	0.133333	0.0	0.2	0.0	0.066667	0.2	0.0	0.0	1.0	0.524528	0.237736	1385.0	4.249057	0.0	0.0	2.097224	0.0	8
0.060897	0.096154	0.083333	0.00641	0.060897	1243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.205128	1592.0	1.0	312.0	312.0	0.0	0.134615	0.096154	0.0	0.233333	0.1	0.0	0.066667	0.0	0.066667	0.333333	0.003205	0.0	1.0	0.455128	0.25	1592.0	4.108974	0.0	0.0	2.052434	0.0	9
0.035448	0.078358	0.128731	0.0	0.050373	1244	5.263158	0.0	0.0	0.0	0.0	0.0	0.0	7.142857	0.0	0.251866	2706.0	1.0	536.0	536.0	0.0	0.169776	0.059701	0.0	0.1875	0.03125	0.0	0.25	0.0	0.03125	0.15625	0.003731	0.0	1.0	0.335821	0.222015	2706.0	4.05618	0.0	0.0	1.947011	0.0	8
0.061008	0.05305	0.068966	0.0	0.029178	1245	0.0	0.0	4.347826	0.0	0.0	17.391304	4.347826	10.0	0.0	0.251989	2027.0	1.0	377.0	377.0	0.0	0.175066	0.106101	0.0	0.225	0.025	0.0	0.1	0.0	0.025	0.2	0.002653	0.0	1.0	0.442971	0.251989	2027.0	4.375	0.0	0.0	2.215831	0.0	10
0.044369	0.03413	0.051195	0.0	0.030717	1246	0.0	7.692308	7.692308	0.0	0.0	15.384615	7.692308	0.0	0.0	0.31058	1575.0	1.0	293.0	293.0	0.0	0.211604	0.102389	0.0	0.366667	0.066667	0.033333	0.033333	0.0	0.0	0.2	0.0	0.0	1.0	0.522184	0.215017	1575.0	4.37884	0.0	0.0	2.438981	0.0	7
0.063559	0.080508	0.114407	0.0	0.059322	1247	0.0	6.666667	13.333333	0.0	0.0	6.666667	0.0	5.263158	0.0	0.216102	1220.0	1.0	236.0	236.0	0.0	0.118644	0.105932	0.0	0.16	0.08	0.0	0.16	0.12	0.08	0.2	0.0	0.0	1.0	0.538136	0.241525	1220.0	4.182203	0.0	0.0	2.160082	0.0	8
0.075567	0.06801	0.103275	0.015113	0.037783	1248	3.333333	0.0	0.0	0.0	0.0	26.666667	0.0	25.925926	0.0	0.269521	2121.0	1.0	397.0	397.0	0.0	0.186398	0.080605	0.0	0.125	0.09375	0.0	0.3125	0.0	0.0	0.25	0.002519	0.0	1.0	0.312343	0.161209	2121.0	4.347607	0.0	0.0	2.130521	0.0	8
0.066256	0.063174	0.072419	0.001541	0.060092	1249	2.325581	6.976744	0.0	0.0	0.0	4.651163	0.0	9.756098	2.325581	0.260401	3378.0	1.0	649.0	649.0	0.0	0.137134	0.103236	0.044776	0.104478	0.0	0.0	0.044776	0.0	0.014925	0.477612	0.0	0.0	1.0	0.403698	0.235747	3378.0	4.217257	0.0	0.0	2.080197	0.0	10
0.050909	0.065455	0.090909	0.0	0.058182	124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.666667	14.285714	0.181818	1341.0	1.0	275.0	275.0	0.0	0.214545	0.098182	0.0	0.148148	0.37037	0.0	0.037037	0.0	0.0	0.259259	0.0	0.0	1.0	0.385455	0.24	1341.0	3.887273	0.0	0.0	2.03381	0.0	7
0.060802	0.045278	0.076326	0.001294	0.034929	1250	6.382979	6.382979	2.12766	4.255319	0.0	2.12766	0.0	11.428571	0.0	0.292367	4383.0	1.0	773.0	773.0	0.0	0.182406	0.086675	0.014925	0.059701	0.014925	0.0	0.179104	0.014925	0.029851	0.223881	0.005175	0.0	1.0	0.457956	0.213454	4383.0	4.648895	0.0	0.0	2.47358	0.0	12
0.059867	0.084257	0.093126	0.002217	0.059867	1251	0.0	0.0	7.407407	0.0	0.0	0.0	0.0	10.526316	7.407407	0.203991	2282.0	1.0	451.0	451.0	0.0	0.152993	0.117517	0.0	0.037736	0.150943	0.0	0.056604	0.018868	0.075472	0.396226	0.002217	0.0	1.0	0.343681	0.223947	2282.0	4.073171	0.0	0.0	2.088181	0.0	8
0.072682	0.070175	0.06015	0.012531	0.035088	1252	0.0	0.0	3.448276	0.0	3.448276	17.241379	0.0	17.857143	3.448276	0.233083	2116.0	1.0	399.0	399.0	0.0	0.140351	0.14787	0.0	0.118644	0.067797	0.0	0.016949	0.0	0.033898	0.288136	0.005013	0.0	1.0	0.573935	0.223058	2116.0	4.307305	0.0	0.0	2.334987	0.0	11
0.094737	0.021053	0.084211	0.0	0.042105	1253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.231579	485.0	1.0	95.0	95.0	0.0	0.168421	0.105263	0.0	0.1	0.4	0.0	0.1	0.0	0.0	0.3	0.0	0.0	1.0	0.547368	0.252632	485.0	4.126316	0.0	0.0	2.1484	0.0	4
0.082687	0.059432	0.095607	0.0	0.043928	1254	6.25	0.0	0.0	0.0	0.0	3.125	0.0	0.0	3.125	0.242894	2036.0	1.0	387.0	387.0	0.0	0.144703	0.067183	0.038462	0.115385	0.076923	0.038462	0.192308	0.0	0.0	0.230769	0.0	0.0	1.0	0.439276	0.263566	2036.0	4.271318	0.0	0.0	2.033639	0.0	8
0.076014	0.087838	0.077703	0.011824	0.037162	1255	6.666667	4.444444	4.444444	0.0	0.0	13.333333	0.0	9.615385	0.0	0.244932	3146.0	1.0	592.0	592.0	0.0	0.140203	0.114865	0.073529	0.191176	0.058824	0.0	0.044118	0.0	0.029412	0.205882	0.0	0.0	1.0	0.386824	0.209459	3146.0	4.317568	0.0	0.0	2.26694	0.0	11
0.1	0.064286	0.085714	0.011905	0.042857	1256	2.380952	2.380952	0.0	0.0	0.0	0.0	0.0	7.407407	0.0	0.214286	2195.0	1.0	420.0	420.0	0.0	0.128571	0.133333	0.0	0.017857	0.071429	0.0	0.071429	0.0	0.0	0.571429	0.0	0.0	1.0	0.478571	0.219048	2195.0	4.233333	0.0	0.0	2.176243	0.0	8
0.044492	0.061441	0.082627	0.004237	0.042373	1257	0.0	4.761905	0.0	0.0	0.0	0.0	0.0	3.448276	0.0	0.222458	2507.0	1.0	472.0	472.0	0.0	0.169492	0.118644	0.053571	0.0	0.089286	0.0	0.25	0.071429	0.017857	0.303571	0.0	0.0	1.0	0.417373	0.25	2507.0	4.317797	0.0	0.0	2.322664	0.0	9
0.063745	0.083665	0.101594	0.001992	0.037849	1258	0.0	6.25	3.125	0.0	0.0	6.25	3.125	16.666667	3.125	0.258964	2715.0	1.0	502.0	502.0	0.0	0.149402	0.093625	0.0	0.042553	0.12766	0.0	0.042553	0.0	0.021277	0.468085	0.001992	0.0	1.0	0.503984	0.207171	2715.0	4.413174	0.0	0.0	2.337524	0.0	12
0.073791	0.071247	0.094148	0.005089	0.038168	1259	0.0	0.0	0.0	0.0	3.448276	6.896552	3.448276	14.285714	3.448276	0.201018	2070.0	1.0	393.0	393.0	0.0	0.183206	0.101781	0.0	0.15	0.05	0.0	0.175	0.025	0.0	0.35	0.0	0.0	1.0	0.508906	0.231552	2070.0	4.290076	0.0	0.0	2.226907	0.0	10
0.03352	0.061453	0.078212	0.0	0.050279	125	16.666667	33.333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.189944	885.0	1.0	179.0	179.0	0.0	0.106145	0.178771	0.0	0.0	0.1875	0.0	0.0	0.28125	0.25	0.03125	0.0	0.0	1.0	0.458101	0.301676	885.0	3.972067	0.0	0.0	2.255794	0.0	5
0.049505	0.052805	0.09571	0.0	0.019802	1260	0.0	6.666667	0.0	0.0	0.0	13.333333	0.0	0.0	0.0	0.306931	1607.0	1.0	303.0	303.0	0.0	0.184818	0.10231	0.032258	0.322581	0.225806	0.0	0.129032	0.0	0.032258	0.129032	0.0	0.0	1.0	0.471947	0.188119	1607.0	4.306931	0.0	0.0	1.957009	0.0	8
0.023316	0.080311	0.098446	0.0	0.059585	1261	11.111111	0.0	0.0	0.0	0.0	0.0	0.0	12.903226	0.0	0.259067	2018.0	1.0	386.0	386.0	0.0	0.150259	0.090674	0.057143	0.028571	0.085714	0.0	0.257143	0.0	0.028571	0.2	0.002591	0.0	1.0	0.440415	0.235751	2018.0	4.231169	0.0	0.0	1.943638	0.0	9
0.046914	0.088889	0.106173	0.004938	0.044444	1262	0.0	10.526316	0.0	0.0	0.0	0.0	10.526316	11.111111	0.0	0.2	2025.0	1.0	405.0	405.0	0.0	0.125926	0.130864	0.0	0.09434	0.018868	0.0	0.339623	0.0	0.018868	0.037736	0.0	0.0	1.0	0.365432	0.251852	2025.0	4.02716	0.0	0.0	1.830268	0.0	8
0.052925	0.061281	0.089136	0.005571	0.041783	1263	10.526316	0.0	0.0	0.0	0.0	0.0	0.0	4.545455	0.0	0.208914	1833.0	1.0	359.0	359.0	0.0	0.144847	0.130919	0.0	0.255319	0.06383	0.0	0.085106	0.0	0.042553	0.276596	0.002786	0.0	1.0	0.420613	0.261838	1833.0	4.119777	0.0	0.0	2.068365	0.0	9
0.093151	0.120548	0.087671	0.005479	0.052055	1264	0.0	2.941176	2.941176	0.0	0.0	20.588235	0.0	13.636364	5.882353	0.238356	2011.0	1.0	365.0	365.0	0.0	0.123288	0.065753	0.0	0.0	0.083333	0.0	0.375	0.0	0.0	0.166667	0.0	0.0	1.0	0.515068	0.213699	2011.0	4.534247	0.0	0.0	2.267593	0.0	9
0.094737	0.055263	0.126316	0.0	0.057895	1265	0.0	11.111111	2.777778	0.0	0.0	0.0	0.0	4.761905	0.0	0.268421	2012.0	1.0	380.0	380.0	0.0	0.15	0.057895	0.0	0.227273	0.090909	0.0	0.045455	0.0	0.0	0.181818	0.0	0.0	1.0	0.539474	0.189474	2012.0	4.302632	0.0	0.0	2.325034	0.0	10
0.04902	0.058824	0.091503	0.003268	0.058824	1266	6.666667	0.0	0.0	0.0	0.0	0.0	0.0	11.111111	0.0	0.173203	1509.0	1.0	306.0	306.0	0.0	0.179739	0.127451	0.0	0.205128	0.128205	0.0	0.025641	0.0	0.0	0.435897	0.0	0.0	1.0	0.431373	0.25817	1509.0	3.947712	0.0	0.0	1.996045	0.0	8
0.071429	0.089286	0.074405	0.0	0.017857	1267	0.0	8.333333	0.0	0.0	4.166667	8.333333	0.0	6.666667	4.166667	0.235119	1805.0	1.0	336.0	336.0	0.002976	0.157738	0.107143	0.0	0.0	0.222222	0.0	0.0	0.0	0.0	0.472222	0.0	0.0	1.0	0.455357	0.244048	1805.0	4.386905	0.0	0.0	2.338665	0.0	8
0.062696	0.07837	0.062696	0.012539	0.056426	1268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.222571	1655.0	1.0	319.0	319.0	0.0	0.159875	0.134796	0.0	0.0	0.023256	0.0	0.418605	0.023256	0.023256	0.0	0.003135	0.0	1.0	0.416928	0.206897	1655.0	4.213836	0.0	0.0	2.09331	0.0	8
0.094431	0.089588	0.079903	0.002421	0.041162	1269	5.128205	7.692308	2.564103	2.564103	0.0	7.692308	5.128205	18.918919	5.128205	0.22276	2449.0	1.0	413.0	413.0	0.0	0.152542	0.101695	0.0	0.166667	0.0	0.0	0.238095	0.02381	0.119048	0.071429	0.0	0.0	1.0	0.535109	0.215496	2449.0	4.939467	0.0	0.0	2.724424	0.0	11
0.060284	0.067376	0.088652	0.0	0.046099	126	0.0	17.647059	0.0	0.0	0.0	0.0	0.0	5.263158	0.0	0.234043	1486.0	1.0	282.0	282.0	0.0	0.138298	0.124113	0.0	0.171429	0.142857	0.0	0.142857	0.0	0.057143	0.2	0.0	0.0	1.0	0.5	0.241135	1486.0	4.280142	0.0	0.0	2.230406	0.0	8
0.069597	0.025641	0.091575	0.0	0.058608	1270	5.263158	5.263158	0.0	0.0	0.0	5.263158	0.0	28.571429	5.263158	0.263736	1455.0	1.0	273.0	273.0	0.0	0.205128	0.080586	0.0	0.181818	0.045455	0.0	0.090909	0.0	0.0	0.5	0.0	0.0	1.0	0.494505	0.205128	1455.0	4.333333	0.0	0.0	2.26671	0.0	10
0.106583	0.081505	0.103448	0.003135	0.031348	1271	0.0	5.882353	8.823529	5.882353	0.0	11.764706	0.0	15.384615	0.0	0.23511	1755.0	1.0	319.0	319.0	0.0	0.134796	0.053292	0.0	0.0	0.176471	0.0	0.235294	0.0	0.0	0.235294	0.0	0.0	1.0	0.517241	0.250784	1755.0	4.523511	0.0	0.0	2.152183	0.0	8
0.052885	0.052885	0.081731	0.0	0.024038	1272	0.0	0.0	0.0	0.0	0.0	4.545455	4.545455	18.181818	0.0	0.209135	2082.0	1.0	416.0	416.0	0.0	0.168269	0.175481	0.013699	0.041096	0.09589	0.0	0.054795	0.0	0.013699	0.465753	0.0	0.0	1.0	0.46875	0.235577	2082.0	4.038462	0.0	0.0	2.139029	0.0	9
0.050773	0.059603	0.094923	0.011038	0.04415	1273	4.347826	8.695652	0.0	0.0	0.0	4.347826	0.0	11.111111	0.0	0.220751	2380.0	1.0	453.0	453.0	0.0	0.152318	0.12362	0.0	0.107143	0.071429	0.0	0.053571	0.0	0.035714	0.214286	0.002208	0.0	1.0	0.507726	0.240618	2380.0	4.256637	0.0	0.0	2.250973	0.0	10
0.043165	0.071942	0.151079	0.007194	0.05036	1274	0.0	0.0	16.666667	0.0	0.0	0.0	16.666667	0.0	0.0	0.258993	709.0	1.0	139.0	139.0	0.0	0.18705	0.05036	0.0	0.0	0.142857	0.0	0.142857	0.142857	0.142857	0.0	0.0	0.0	1.0	0.597122	0.172662	709.0	4.107914	0.0	0.0	2.062654	0.0	6
0.040214	0.067024	0.075067	0.0	0.010724	1275	6.666667	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.211796	1893.0	1.0	373.0	373.0	0.002681	0.163539	0.136729	0.0	0.137255	0.039216	0.0	0.156863	0.0	0.156863	0.137255	0.0	0.0	1.0	0.391421	0.292225	1893.0	4.093834	0.0	0.0	2.022471	0.0	7
0.021605	0.080247	0.092593	0.009259	0.027778	1276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.692308	0.0	0.17284	1640.0	1.0	324.0	324.0	0.0	0.191358	0.179012	0.0	0.103448	0.034483	0.0	0.017241	0.0	0.017241	0.448276	0.0	0.0	1.0	0.416667	0.225309	1640.0	4.07716	0.0	0.0	2.013129	0.0	8
0.027451	0.07451	0.062745	0.0	0.023529	1277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.263158	0.0	0.27451	1406.0	1.0	255.0	255.0	0.0	0.133333	0.117647	0.0	0.033333	0.033333	0.0	0.1	0.0	0.3	0.3	0.0	0.0	1.0	0.4	0.286275	1406.0	4.517647	0.0	0.0	2.248896	0.0	7
0.076046	0.060837	0.079848	0.003802	0.038023	1278	0.0	5.0	0.0	0.0	0.0	0.0	0.0	6.25	0.0	0.220532	1336.0	1.0	263.0	263.0	0.0	0.140684	0.129278	0.0	0.058824	0.088235	0.0	0.323529	0.0	0.0	0.088235	0.0	0.0	1.0	0.425856	0.250951	1336.0	4.098859	0.0	0.0	1.986102	0.0	8
0.060345	0.057471	0.083333	0.011494	0.022989	1279	0.0	9.52381	0.0	0.0	0.0	4.761905	0.0	5.0	0.0	0.281609	1913.0	1.0	348.0	348.0	0.0	0.16954	0.091954	0.0	0.28125	0.03125	0.0	0.03125	0.0	0.03125	0.28125	0.005747	0.0	1.0	0.497126	0.215517	1913.0	4.489914	0.0	0.0	2.483789	0.0	9
0.061576	0.066502	0.068966	0.0	0.078818	127	4.0	12.0	16.0	0.0	4.0	0.0	0.0	18.518519	4.0	0.236453	2197.0	1.0	406.0	406.0	0.0	0.142857	0.118227	0.0	0.020833	0.145833	0.0	0.041667	0.020833	0.125	0.208333	0.0	0.0	1.0	0.435961	0.226601	2196.0	4.421182	0.0	0.0	2.314538	0.0	9
0.084034	0.071429	0.096639	0.0	0.033613	1280	0.0	5.0	0.0	0.0	0.0	0.0	15.0	17.647059	0.0	0.264706	1231.0	1.0	238.0	238.0	0.0	0.218487	0.067227	0.0	0.3125	0.125	0.0	0.0625	0.0	0.0625	0.125	0.0	0.0	1.0	0.537815	0.163866	1231.0	4.180672	0.0	0.0	2.325626	0.0	6
0.088462	0.088462	0.088462	0.0	0.053846	1281	8.695652	4.347826	0.0	0.0	0.0	8.695652	0.0	8.695652	4.347826	0.280769	1415.0	1.0	260.0	260.0	0.0	0.134615	0.038462	0.0	0.0	0.1	0.0	0.4	0.0	0.0	0.3	0.003846	0.0	1.0	0.484615	0.223077	1415.0	4.461538	0.0	0.0	2.248602	0.0	8
0.079592	0.053061	0.097959	0.002041	0.046939	1282	2.564103	15.384615	0.0	0.0	0.0	2.564103	0.0	11.538462	2.564103	0.283673	2600.0	1.0	490.0	490.0	0.0	0.159184	0.061224	0.0	0.1	0.066667	0.0	0.1	0.033333	0.166667	0.033333	0.0	0.0	1.0	0.47551	0.216327	2600.0	4.322449	0.0	0.0	2.281717	0.0	10
0.059659	0.065341	0.085227	0.0	0.048295	1283	0.0	0.0	4.761905	0.0	4.761905	14.285714	14.285714	34.782609	0.0	0.275568	1952.0	1.0	352.0	352.0	0.0	0.153409	0.09375	0.0	0.0	0.212121	0.0	0.181818	0.0	0.0	0.272727	0.0	0.0	1.0	0.525568	0.21875	1952.0	4.551136	0.0	0.0	2.206061	0.0	10
0.093264	0.044041	0.106218	0.002591	0.051813	1284	2.777778	11.111111	2.777778	0.0	0.0	0.0	0.0	41.176471	2.777778	0.233161	2062.0	1.0	386.0	386.0	0.002591	0.160622	0.085492	0.030303	0.060606	0.090909	0.0	0.0	0.0	0.0	0.454545	0.0	0.0	1.0	0.479275	0.215026	2061.0	4.34715	0.0	0.0	2.305368	0.0	8
0.027027	0.043919	0.084459	0.010135	0.060811	1285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246622	1525.0	1.0	296.0	296.0	0.006757	0.179054	0.131757	0.0	0.102564	0.025641	0.0	0.128205	0.0	0.025641	0.333333	0.0	0.0	1.0	0.452703	0.209459	1525.0	4.175676	0.0	0.0	2.277137	0.0	8
0.067633	0.028986	0.096618	0.014493	0.028986	1286	7.142857	0.0	0.0	0.0	0.0	0.0	7.142857	0.0	0.0	0.333333	1122.0	1.0	207.0	207.0	0.0	0.135266	0.082126	0.0	0.117647	0.294118	0.0	0.0	0.0	0.0	0.294118	0.0	0.0	1.0	0.512077	0.21256	1122.0	4.444444	0.0	0.0	2.356112	0.0	8
0.087193	0.065395	0.098093	0.0	0.040872	1287	0.0	6.25	12.5	0.0	3.125	0.0	0.0	8.333333	0.0	0.250681	1986.0	1.0	367.0	367.0	0.0	0.163488	0.079019	0.0	0.172414	0.172414	0.0	0.103448	0.0	0.034483	0.172414	0.0	0.0	1.0	0.512262	0.215259	1986.0	4.414169	0.0	0.0	2.2543	0.0	10
0.045889	0.070746	0.116635	0.00956	0.040153	1288	16.666667	4.166667	4.166667	0.0	0.0	16.666667	0.0	18.918919	0.0	0.23327	2825.0	1.0	523.0	523.0	0.0	0.175908	0.105163	0.0	0.181818	0.0	0.0	0.127273	0.109091	0.054545	0.181818	0.001912	0.0	1.0	0.422562	0.200765	2825.0	4.400383	0.0	0.0	2.428013	0.0	10
0.052632	0.042105	0.119298	0.003509	0.042105	1289	0.0	0.0	0.0	0.0	0.0	6.666667	0.0	0.0	0.0	0.238596	1454.0	1.0	285.0	285.0	0.0	0.17193	0.101754	0.0	0.068966	0.172414	0.0	0.103448	0.0	0.0	0.413793	0.003509	0.0	1.0	0.449123	0.224561	1454.0	4.126316	0.0	0.0	2.164671	0.0	7
0.058824	0.085784	0.07598	0.004902	0.083333	128	4.166667	12.5	4.166667	0.0	8.333333	4.166667	0.0	11.428571	0.0	0.232843	2217.0	1.0	408.0	408.0	0.0	0.125	0.125	0.0	0.019608	0.098039	0.0	0.137255	0.0	0.019608	0.333333	0.0	0.0	1.0	0.497549	0.208333	2217.0	4.441176	0.0	0.0	2.21989	0.0	9
0.073446	0.073446	0.076271	0.008475	0.045198	1290	0.0	3.846154	0.0	0.0	0.0	11.538462	0.0	15.384615	0.0	0.220339	1898.0	1.0	354.0	354.0	0.0	0.175141	0.09322	0.0	0.272727	0.090909	0.0	0.0	0.0	0.060606	0.272727	0.0	0.0	1.0	0.525424	0.231638	1898.0	4.372881	0.0	0.0	2.270406	0.0	8
0.047319	0.104101	0.100946	0.0	0.031546	1291	0.0	6.666667	0.0	0.0	0.0	0.0	0.0	9.090909	0.0	0.233438	1623.0	1.0	317.0	317.0	0.0	0.15142	0.123028	0.0	0.102564	0.102564	0.0	0.205128	0.025641	0.025641	0.153846	0.0	0.0	1.0	0.485804	0.208202	1623.0	4.138801	0.0	0.0	2.098439	0.0	8
0.055385	0.076923	0.083077	0.003077	0.036923	1292	0.0	5.555556	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.187692	1660.0	1.0	325.0	325.0	0.0	0.144615	0.144615	0.0	0.042553	0.12766	0.0	0.106383	0.0	0.0	0.510638	0.0	0.0	1.0	0.421538	0.267692	1660.0	4.129231	0.0	0.0	2.117017	0.0	8
0.061303	0.08046	0.05364	0.0	0.034483	1293	6.25	12.5	0.0	0.0	0.0	0.0	0.0	14.285714	0.0	0.222222	1374.0	1.0	261.0	261.0	0.0	0.141762	0.141762	0.027027	0.027027	0.081081	0.0	0.027027	0.0	0.0	0.459459	0.0	0.0	1.0	0.559387	0.264368	1374.0	4.279693	0.0	0.0	2.167844	0.0	7
0.065336	0.094374	0.083485	0.005445	0.049002	1294	0.0	5.555556	2.777778	0.0	0.0	0.0	0.0	7.692308	2.777778	0.214156	2837.0	1.0	551.0	551.0	0.0	0.147005	0.127042	0.028571	0.114286	0.2	0.0	0.042857	0.0	0.014286	0.328571	0.0	0.0	1.0	0.410163	0.212341	2837.0	4.157895	0.0	0.0	2.029395	0.0	9
0.051948	0.038961	0.077922	0.0	0.064935	1295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.311688	429.0	1.0	77.0	77.0	0.0	0.168831	0.064935	0.0	0.2	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	1.0	0.727273	0.220779	429.0	4.597403	0.0	0.0	2.217169	0.0	4
0.0671	0.084416	0.099567	0.0	0.051948	1296	3.225806	6.451613	0.0	0.0	0.0	3.225806	0.0	12.820513	0.0	0.233766	2474.0	1.0	462.0	462.0	0.0	0.170996	0.090909	0.0	0.166667	0.214286	0.0	0.071429	0.071429	0.047619	0.142857	0.0	0.0	1.0	0.5	0.201299	2474.0	4.359307	0.0	0.0	2.335661	0.0	9
0.092593	0.055556	0.114815	0.003704	0.025926	1297	0.0	0.0	4.0	8.0	0.0	32.0	0.0	20.0	0.0	0.262963	1542.0	1.0	270.0	270.0	0.0	0.140741	0.077778	0.0	0.095238	0.095238	0.0	0.142857	0.0	0.0	0.47619	0.0	0.0	1.0	0.525926	0.225926	1542.0	4.718519	0.0	0.0	2.485966	0.0	8
0.068273	0.084337	0.104418	0.0	0.044177	1298	0.0	17.647059	0.0	0.0	0.0	0.0	0.0	9.52381	0.0	0.277108	1318.0	1.0	249.0	249.0	0.0	0.168675	0.084337	0.0	0.142857	0.047619	0.0	0.142857	0.0	0.047619	0.285714	0.0	0.0	1.0	0.562249	0.168675	1318.0	4.293173	0.0	0.0	2.133683	0.0	7
